Job ID,Job Title,Job Description,Company ID,Company Name,Job URL,Location,Size,Founded,Sector
1009290960086,Architect,"India
Information Technology (IT)
Group Functions
Job Reference #
293725BR
City
Pune
Job Type
Full Time
Your role
Do you enjoy creating and maintaining a strong and stable architectural foundation on which innovative, creative and sustainable solutions can be built? Do you have great depth in technical knowledge as well as the ability to communicate effectively with stakeholders in IT and Business?

At UBS, we re-imagine the way we work, the way we connect with each other – our colleagues, clients and partners – and the way we deliver value. Being agile will make us more responsive, more adaptable, and ultimately more innovative.

We’re looking for an Architect to:

work closely with cross-functional team members in a pod (cross-functional team) or crew to improve (digital) products and journeys iteratively and continuously in line with our Digital Principles and architecture goals
support pods, crews, and streams in identifying and designing suitable architectures in different layers e.g., enterprise architecture, data architecture, solution architecture, technology architecture.
syndicate architectures among pods, crews and streams and ensure these conform to architectural standards; resolve interdependencies and conflicts and maintain a technical roadmap and maintain overview of architectural gaps.
manage and maintain requests for comments (RFCs), architectural decision records (ADRs) and risks, assumptions, issues, and dependencies (RAIDs)
collaborate with other architects to define architectural goals and standards and manage temporary solutions and technical debt remediation
play an active role in consulting product owners on translating OKRs (Objectives and Key Results) into backlog items and include architectural improvements into the roadmap
Your team
You’ll be working in the Managing Investments Technology team focusing on providing high quality technology solutions to support Portfolio Management and Trading across UBS Asset Management.
Your expertise
ideally 8 years working as an architect within the finance sector, ideally investment management
a azure solutions architect expert with strong knowledge of software design patterns, architectures, and development methodologies
able to apply architectural principles, methods, and tools to business challenges
expertise in c# and experience with multiple programming languages, react and python beneficial
experience with messaging platforms, ideally kafka & containers, ideally kubernetes while experience with microservice and event-driven architecture is beneficial.
understanding of database design and management
agile, test driven development and devops practices are part of your dna.
a software craftsperson focused on engineering best practices and delivering clean code
About us
UBS is the world’s largest and the only truly global wealth manager. We operate through four business divisions: Global Wealth Management, Personal & Corporate Banking, Asset Management and the Investment Bank. Our global reach and the breadth of our expertise set us apart from our competitors..

We have a presence in all major financial centers in more than 50 countries.
Join us
At UBS, we embrace flexible ways of working when the role permits. We offer different working arrangements like part-time, job-sharing and hybrid (office and home) working. Our purpose-led culture and global infrastructure help us connect, collaborate, and work together in agile ways to meet all our business needs.

From gaining new experiences in different roles to acquiring fresh knowledge and skills, we know that great work is never done alone. We know that it's our people, with their unique backgrounds, skills, experience levels and interests, who drive our ongoing success. Together we’re more than ourselves. Ready to be part of #teamUBS and make an impact?
Contact Details
UBS Business Solutions SA
UBS Recruiting
Disclaimer / Policy Statements
UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.",3419,UBS,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&cs=1_a97eadad&cb=1716466237449&jobListingId=1009290960086&jrtk=5-yul1-0-1huilofmdk5pd800-3fab1acf526c4a56,Pune,10000+ Employees,1862,Financial Services
1009291355408,Full Stack Developer,"Job Description: Full Stack Developer
Position: Full Stack Developer
Location: Casley India Pvt. Ltd.
Experience: 3+ Years
Employment Type: Full-Time
About Casley India Pvt. Ltd:-Japanese Start up Company In India
Casley India Pvt. Ltd. is at the forefront of innovation, delivering top-notch web and mobile solutions across diverse industries. Our team thrives on creativity, collaboration, and continuous learning. We are on the lookout for a talented Full Stack Developer to join us and contribute to our cutting-edge projects.
Job Summary:
We are seeking a skilled Full Stack Developer with a robust background in front-end and back-end technologies. The ideal candidate should be proficient in AngularJS, PHP Laravel, MySQL, AWS, Nginx, GitHub, and Flutter. Your role will involve designing, developing, and maintaining high-performance, scalable, and secure web and mobile applications.
Key Responsibilities:
Develop and maintain web applications with AngularJS (front-end) and PHP Laravel (back-end).
Design and implement scalable APIs and web services.
Optimize and manage MySQL databases.
Deploy, manage, and scale applications on AWS.
Configure and maintain Nginx servers.
Develop and maintain cross-platform mobile applications using Flutter.
Collaborate with cross-functional teams to define, design, and ship new features.
Troubleshoot, debug, and upgrade existing systems.
Write clean, maintainable, and efficient code.
Conduct code reviews and provide feedback.
Ensure the security and integrity of application data and processes.
Continuously improve development processes and workflows.
Required Skills and Qualifications:
Experience: 3+ years as a Full Stack Developer.
Front-End:
Proficiency in AngularJS and JavaScript.
Strong understanding of HTML5, CSS3, and responsive design.
Experience with build tools and package managers (e.g., npm, webpack).
Back-End:
Expertise in PHP and Laravel.
Strong knowledge of RESTful API design and development.
Database:
Proficient in MySQL database design, optimization, and management.
Skilled in writing complex SQL queries and database schema design.
AWS:
Experience with services such as EC2, S3, RDS, Lambda, and CloudFront.
Knowledge of infrastructure as code (e.g., AWS CloudFormation, Terraform).
Server Management:
Proficiency in configuring and maintaining Nginx servers.
Version Control:
Strong experience with Git and GitHub.
Mobile Development:
Experience with Flutter for cross-platform mobile apps.
Other:
Excellent problem-solving skills and attention to detail.
Strong communication and teamwork abilities.
Ability to work in a fast-paced, dynamic environment and handle multiple tasks.
Commitment to continuous learning and professional development.
Preferred Qualifications:
Experience with modern front-end frameworks (e.g., React).
Familiarity with CI/CD pipelines and automated testing frameworks.
Understanding of microservices architecture and design patterns.
What We Offer:
Competitive salary and benefits package.
Opportunity to work on challenging and impactful projects.
Collaborative and inclusive work environment.
Professional development and career growth opportunities.
Flexible working hours and remote work options.
Join Casley India Pvt. Ltd. and be a part of our journey to create innovative solutions that make a difference. Apply now and unleash your potential!
Job Type: Full-time
Pay: From ₹40,000.00 per year
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Education:
Bachelor's (Preferred)
Experience:
Angular: 3 years (Preferred)
total work: 3 years (Preferred)
Java: 3 years (Preferred)
Work Location: In person
Expected Start Date: 01/07/2024",0,Casley India Pvt.Ltd.,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9f70e390&cb=1716466237450&jobListingId=1009291355408&jrtk=5-yul1-0-1huilofmdk5pd800-c8005852039f9599,Gurgaon,NA,NA,NA
1009290917508,Site Reliability Engineer,"Responsibilities:
Manage system availability, health and service levels (SLAs, SLOs) of the large-scale cloud infrastructure, running in AWS and GCP.
Proactively monitor, diagnose, analyze failures, and provide support for software engineers to debug production issues across microservices and distributed platforms. Work with development team in resolving the issues found.
Participate in on-call rotation and resolution of issues in a 24x7 multi-cloud (AWS/GCP) environment.
Monitor metrics and performance of applications and cloud infrastructure.
Manage code releases, i.e., push code and patches on cloud.
Own entire lifecycle of incidents (incident management), including reporting, analyzing, handling incidents, all the way up to its closure and writing RCAs.
Laser focus and be able to analyze scalability, reliability, high availability, performance, software maintainability, and operational challenges.
Write and maintain runbooks for knowledge driven automated processes and bots.
Perform capacity planning based on performance, usage, and utilization stats.
Perform after-hours infrastructure updates and maintenance.
Follow SRE best practices and procedures.
Required Skills:
Bachelor’s degree in Computer Science or Computer Engineering or equivalent.
Minimum 6-7 years of devops/SRE experience.
5+ years hands-on experience with AWS or GCP, EC2 (GCE), IAM, S3 (GS), Docker, Kubernetes pods, Jenkins, Prometheus, CloudWatch (Stack Driver), Linux, Ansible, Salt
5+ years’ experience in deploying code and infrastructure in AWS or GCP using continuous integration/continuous delivery (CI/CD) tools in production environments.
5+ years of automation using python or/and Golang or/and shell scripting.
6+ prior experience in developing metrics to monitor health of infrastructure and applications.
5+ years of experience in managing SaaS applications infrastructure with REST based test automation experience using python.
Basic understanding of Terraform or CloudFormation or any IaC code is preferred.
Ideally detailed understanding of IP routing, Security and Cloud services such as CGNAT, IPSec, IDP and SDWAN/SDN for different customer use cases.
The candidate should have a thorough understanding of networking fundamentals (TCP/IP, UDP, DHCP, DNS, ICMP, AR, routing and switching).
General understanding of distributed systems.
Understanding of data management technologies including relational and non-relational databases.
Hands on experience in operating large-scale cloud-based distributed applications.
Knowledge of build pipeline/infrastructure like Jenkin, GitHub, CICD would be added advantage.
The ability to ""fix the plane while in flight"".",7224,Juniper Networks,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&cs=1_d87e72a7&cb=1716466237449&jobListingId=1009290917508&jrtk=5-yul1-0-1huilofmdk5pd800-572108bed4af22ad,Bengaluru,5001 to 10000 Employees,1996,Telecommunications
1009291352618,Sr. Developer,"We are looking for a skilled and experienced Back-End Developer proficient in Node.js to join our development team. As a Back-End Developer, you will play a crucial role in designing, implementing, and maintaining scalable and efficient server-side applications. You will collaborate with front-end developers, software architects, and other team members to develop high-quality software solutions.
Responsibilities:
Design, develop, and maintain server-side applications using Node.js technologies.
Collaborate with cross-functional teams to define and implement APIs, microservices, and integration points.
Write clean, efficient, and maintainable code while following coding standards and best practices.
Perform code reviews and provide constructive feedback to improve code quality.
Identify and troubleshoot software defects, performance issues, and bottlenecks.
Optimize application performance and scalability.
Collaborate with the front-end development team to integrate server-side logic with user-facing elements.
Participate in the entire software development lifecycle, including requirements gathering, design, development, testing, and deployment.
Stay up to date with industry trends and technologies, and apply them to improve development processes and methodologies.
Requirements:
Bachelor's degree in Computer Science, Software Engineering, or a related field.
Proven experience as a Back-End Developer, with expertise in either Node.js.
Strong understanding of object-oriented programming principles and design patterns.
Proficiency in frameworks such as Spring, Hibernate, or similar.
Proficiency in Node.js and associated frameworks such as Express.js or NestJS.
Experience with RESTful API development and integration.
Familiarity with databases and SQL, including database design and optimization.
Knowledge of version control systems (e.g., Git) and build tools (e.g., Maven, Gradle, npm).
Familiarity with agile development methodologies and tools (e.g., Scrum, Jira).
Strong problem-solving skills and ability to work in a fast-paced, collaborative environment.
Excellent communication and teamwork skills.
Preferred Qualifications:
Knowledge of cloud platforms such as AWS, Azure, or Google Cloud.
Knowledge of front-end technologies like HTML, CSS, and JavaScript.
Familiarity with containerization technologies (e.g., Docker, Kubernetes).
If you meet the above requirements and are passionate about developing high-quality back-end systems using Node.js, we would love to hear from you. Please submit your resume and any relevant work samples to [contact email or link].
Job Types: Full-time, Permanent, Fresher
Pay: ₹200,000.00 - ₹500,000.00 per year
Benefits:
Paid sick time
Paid time off
Schedule:
Day shift
Fixed shift
Monday to Friday
Morning shift
Tipe Lokasi:
In-person
Experience:
total work: 2 years (Preferred)
Work Location: In person
Speak with the employer
+91 8976963845",0,Kydeon Global Service Pvt Ltd,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2bade06e&cb=1716466237451&jobListingId=1009291352618&jrtk=5-yul1-0-1huilofmdk5pd800-8cd4fd13db5b6ccb,India,NA,NA,NA
1009291182008,Full Stack Developer(Java + Angular),"Full Stack Developer (Java +Angular)
About the Role
Duration: 9 Month
Location: Bangalore
Timings: Full Time (As per company timings)
Notice Period: within 15 days or immediate joiner
Experience: 7-8 Years
Must have skills:
Java, Spring Boot, Microservices, Angular(Knowledge)
Qualifications:
Bachelors or Master’s degrees in Computer Science, Computer Engineering or related technical discipline.
Ability to work independently and to adapt to a fast-changing environment.
Creative, self-disciplined, and capable of identifying and completing critical tasks independently and with a sense of urgency.
Other Personal Characteristics
Dynamic, engaging, self-reliant developer
Ability to deal with ambiguity
Manage a collaborative and analytical approach
Self-confident and humble
Open to continuous learning
Intelligent, rigorous thinker who can operate successfully amongst bright people
Be equally comfortable and capable of interacting with technologists as they are with business executives.
Job Type: Full-time
Pay: ₹1,700,000.00 - ₹1,800,000.00 per year
Schedule:
Day shift
Experience:
Full-stack development: 7 years (Required)
Work Location: In person",0,HCT INFOTECH,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_35f5a67a&cb=1716466237450&jobListingId=1009291182008&jrtk=5-yul1-0-1huilofmdk5pd800-5523f34588f079c9,Bengaluru,NA,NA,NA
1009291408102,"Software Engineer I (C#.net, Angular)","Position Type :
Full time
Type Of Hire :
Experienced (relevant combo of work and education)
Education Desired :
Bachelor of Computer Engineering
Travel Percentage :
0%
As the world works and lives faster, FIS is leading the way. Our fintech solutions touch nearly every market, company and person on the planet. Our teams are inclusive and diverse. Our colleagues work together and celebrate together. If you want to advance the world of fintech, we’d like to ask you: Are you FIS?
About the role:
Develop core versions of software applications for sale to external clients.
Identify client purchasing requirements and technical specifications through Product Management and/or client representatives.
Interact with engineering groups to assist in design changes to equipment and/or software.
Train and communicate with clients on systems application
About the team:
We bring together market-leading growth solutions and premiere operational services which primarily serve the investment bank and broker-dealer community with front-to-back best-of-breed solutions.
Our solutions include – Cleared Derivatives, Tax Information Reporting
Data processing volumes require more than a billion transactions to be processed on any given product and that requires employing the latest technology stack and best of monitoring tools.
About 2500 FIS employees around the globe working with our solutions.
Total $1.1 Billion Annual Revenue
68 of our clients are FIS Top 125 clients.
What you will be doing:
This position is for Project Atom: You will be working as a Back-End developer responsible for understanding the business and then work on enhancing and working on the future development. Along with the active development, he/she would also be responsible for production support and assisting QA. You would be working in highly quality & client focused environment.
What you will need:
A bachelor’s degree in computer engineering, computer science or other related discipline or the equivalent combination of education, training, or work experience.
Upto 3 years of relevant experience
Strong knowledge & hands-on of C#, microservices, Angular, REST API, SQL programming hands-on (preferable No-SQL, exposure on .net web technology).
Strong Knowledge of Design patterns.
Knowledge of RDBMS.
Knowledge of Object Oriented Concepts.
Ability to understand the enhancement requests for existing products.
Knowledge on any version control tool (GIT, etc).
Minimum 3+ years of experience in C#, Rest Api/microservices.
Minimum 2+ years of experience in implementation of design patterns & OOPS concepts.
Added bonus if you have:
Knowledge of .Net core.
Knowledge of any Continuous integration/deployment tools.
Exposure to any build and release tools.
Exposure to Agile & Scrum.
Fluent in English
Excellent communicator – ability to discuss technical solutions within team and adapt depending on the technical or business focus of the discussion
Attention to detail – track record of authoring high quality documentation
Self-starter but team mindset - work autonomously and as part of a global team
Must be able to perform under pressure
Must learn and maintain knowledge of software components as necessary to support application builds and deployments and maintaining production environments.
What we offer you:
At FIS, you can learn, grow and make an impact in your career.
Extensive Health Benefits Program along with the Family Protection Plan
Best-in-class career mobility options across the globe
Award-winning learning offerings for career development
Adaptable home - office work model
Opportunity to work with global teams and clients
Privacy Statement
FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice.
Sourcing Model
Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company.
#pridepass",313114,FIS Global,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&cs=1_44d36f65&cb=1716466237448&jobListingId=1009291408102&jrtk=5-yul1-0-1huilofmdk5pd800-145468fe111348ef,Pune,10000+ Employees,1968,Financial Services
1009291294299,Product Development Manager - Java,"About Us
Zycus is a pioneer in Cognitive Procurement software and has been a trusted partner of choice for large global enterprises for two decades. Zycus has been consistently recognized by Gartner, Forrester, and other analysts for its Source to Pay integrated suite. Zycus powers its S2P software with the revolutionary Merlin AI Suite. Merlin AI takes over the tactical tasks and empowers procurement and AP officers to focus on strategic projects; offers data-driven actionable insights for quicker and smarter decisions, and its conversational AI offers a B2C type user-experience to the end-users.

Zycus helps enterprises drive real savings, reduce risks, and boost compliance, and its seamless, intuitive, and easy-to-use user interface ensures high adoption and value across the organization.

Start your #CognitiveProcurement journey with us, as you are #MeantforMore

We Are An Equal Opportunity Employer:
Zycus is committed to providing equal opportunities in employment and creating an inclusive work environment. We do not discriminate against applicants on the basis of race, color, religion, gender, sexual orientation, national origin, age, disability, or any other legally protected characteristic. All hiring decisions will be based solely on qualifications, skills, and experience relevant to the job requirements.
Job Description
Zycus is looking for Java/j2ee/jdk passionate coders with an experience of at least 4 years . We are looking for candidates with dept understanding and usage of Core Java concepts Like multilthreading , OOPS, Collectionsdata structure, aglorithm, synechronization along with Spring boot, Microservices and most importantly an expert in design patterns. Exposure to Cloud platform, Full stackenvironment and Agile methodology, would be a plus.
.
The Role & Responsibilities
Understand use cases and product requirements, can design, develop, review (code/design), unit test, module test, integration test, documentation for PDLC.
Are an expert in maintaining, enhancing, bug fixing and following standard documentation process laid down for the project.
Follow the defined PDLC process and participate in improving the process, work with cross functional team to achieve project delivery goal.
Ensure all the work meets or exceeds predefined quality standards through exhaustive testing, peer reviews SQA process standards.
Are able to build solution which is easily scalable, high speed/ real-time performance, configurable, deploy-able and secure in SaaS environment using any open source tech stack.
Are able to identify, track and mitigate risks to the product
Are responsible for planning product iterations and releasing iterations on schedule.
Job Requirement
Skills And Expertise
8-10 years experience in Java, J2EE, and associated technologies (Spring, Hibernate, Web Services, Micro Services, Spring boot)
Technical Skills: Core Java, Advanced Java, J2EE, Exception handling, Collections, Oops, UML, Oracle, Jenkins, Maven & Linux
Should be able to build solutions which is easily configurable, deployable and secure in a SaaS environment
Must have worked spring boot extensively
Strong hands-on development experience in Java, J2EE
Product development experience in an agile environment will be a big plus though not mandatory
Highly Tech Savvy and hands-on
Strong evidence of a solution/product created ground up
Five Reasons Why You Should Join Zycus
Cloud Product Company: We are a Cloud SaaS Company and our products are created by using the latest technologies like ML and AI. Our UI is in Angular JS and we are developing our mobile apps using React.
A Market Leader: Zycus is recognized by Gartner (world’s leading market research analyst) as a Leader in Procurement Software Suites.
Move between Roles: We believe that change leads to growth and therefore we allow our employees to shift careers and move to different roles and functions within the organization
Get a Global Exposure: You get to work and deal with our global customers.
Create an Impact: Zycus gives you the environment to create an impact on the product and transform your ideas into reality. Even our junior engineers get the opportunity to work on different product features.
About Us
Zycus is a pioneer in Cognitive Procurement software and has been a trusted partner of choice for large global enterprises for two decades. Zycus has been consistently recognized by Gartner, Forrester, and other analysts for its Source to Pay integrated suite.
Zycus powers its S2P software with the revolutionary Merlin AI Suite. Merlin AI takes over the tactical tasks and empowers procurement and AP officers to focus on strategic projects; offers data-driven actionable insights for quicker and smarter decisions, and its conversational AI offers a B2C type user-experience to the end-users.
Zycus helps enterprises drive real savings, reduce risks, and boost compliance, and its seamless, intuitive, and easy-to-use user interface ensures high adoption and value across the organization.
Start your #CognitiveProcurement journey with us, as you are #MeantforMore",243927,Zycus,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&cs=1_37646687&cb=1716466237450&jobListingId=1009291294299&jrtk=5-yul1-0-1huilofmdk5pd800-488af53a37864788,Mumbai,1001 to 5000 Employees,1998,Information Technology
1009290956106,Java Architect,"Technical Skills

o 4+ years' experience in architecting, designing, and implementing highly available, scalable web applications and managing teams
o Extensive, full-stack experience with web-based technologies, architectures or frameworks such as Java, Spring, , JavaScript/ES6, React, Angular, Node, RESTful APIs, Microservices
o Technical knowledge on one or more major CSP platforms (AWS/GCP/Azure)
o Database skills - understand the use cases for relational and non-relational data, such as implemented code against several different database platforms: RDBMS (MySQL, PostgreSQL), NoSQL(MongoDB), and shared storage.
o Familiar with a variety of architectural/design patterns and practices
o Experience with container technologies such as Docker and Kubernetes.
o Proficient understanding of agile processes, CI/CD, and code versioning tools, such as Git

Non-technical skills

o Ability to learn new technologies
o Strong analytical / problem-solving skills for complex scenarios
o Excellent communication and interpersonal abilities
o Familiarity with Agile development methodology will be an added advantage
o Excellent Team player
About Virtusa
Teamwork, quality of life, professional and personal development: values that Virtusa is proud to embody. When you join us, you join a team of 30,000 people globally that cares about your growth — one that seeks to provide you with exciting projects, opportunities and work with state of the art technologies throughout your career with us.
Great minds, great potential: it all comes together at Virtusa. We value collaboration and the team environment of our company, and seek to provide great minds with a dynamic place to nurture new ideas and foster excellence.
Virtusa was founded on principles of equal opportunity for all, and so does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit, and business need.",29396,Virtusa,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&cs=1_aea8bf41&cb=1716466237451&jobListingId=1009290956106&jrtk=5-yul1-0-1huilofmdk5pd800-7119ca1daa0a681c,Bengaluru,10000+ Employees,1996,Information Technology
1009291408110,Lead Automation Testing Specialist - 9+ Years- Pune,"Position Type :
Full time
Type Of Hire :
Experienced (relevant combo of work and education)
Education Desired :
Bachelor's Degree
Travel Percentage :
0%
Job Title: Software Test Analyst
Job Location(s): Pune, India
Are you curious, motivated, and forward-thinking? At FIS you’ll have the opportunity to work on some of the most challenging and relevant issues in financial services and technology. Our talented people empower us, and we believe in being part of a team that is open, collaborative, entrepreneurial, passionate and above all fun.
About the Role:
FIS is seeking an experienced Software Quality Assurance Automation Engineer to work as a key team member to help deliver software that meets high quality standards. We need someone who is willing to learn and help deliver quality through the whole development lifecycle, right from requirements analysis through test scripting, test execution and test reporting. This is a great opportunity for a highly motivated self-starter that excels in fast paced environments, enjoys an agile environment, and brings a collaborative, team-oriented approach to software testing!
What you will be doing:
The Quality Assurance Engineer will work as a member of Software Development team to interpret functional requirements, build, and execute automated tests to deliver complex Accounts Receivable features & APIs, and support existing products and services.
Analyze requirements for complex Accounts Receivable systems and deliver test recommendations
Develop, maintain, and execute automated tests
Backend testing experience for databases with a sound understanding of data structures
Environment management, deployments, and prioritization
Sound understanding of SAFe practices
Must demonstrate ability to own tasks and defects and see through to completion to meet estimates
Provide subject matter expert knowledge in Quality Assurance best practices, tools, and software
Building strong relationships across multiple engineering teams and with stakeholders
Identify, log and track software defects
Continually build knowledge and proficiency in testing methodologies
Provide release readiness recommendations based on test execution and defect metrics
Participate in SAFe and Agile meetings as appropriate
Adoption of DevOps best practices, tools and technologies
What you bring:
A Bachelor’s degree in computer engineering, computer science or other related discipline or the equivalent combination of education, training, or work experience.
Experience with WebDriverIO
Experience with PostgreSQL
Experience testing RESTful APIs, SOAP Web Services, Web applications, and Windows services.
Hands-on software testing experience with in-depth knowledge of automation techniques
Proficient in the use of at least one test automation framework.
Good understanding of Windows operating systems (Linux a plus).
Ability to work within a very collaborative, team-oriented environment.
Must be detail oriented.
Excellent communication, organizational and interpersonal skills required.
Bonus if you have:
Understanding of cloud technologies, AWS experience
Knowledge of the financial services industry
Accounts Receivable / Collections Industry experience
Experience on integration with Web Services/ containerized applications (Docker, Kubernetes)
Experience with Microservices and API’s testing
What we offer you:
An exciting opportunity be a part of World’s Leading FIS Products.
To be a part of vibrant team and to build up a career on the Accounts Receivable / Collections domain.
A multifaceted job with a high degree of responsibility and a broad spectrum of opportunities
The chance to work on some of the most challenging, relevant issues in financial services & technology.
A work environment built on collaboration, flexibility, and respect.
Competitive salary, bonus and fantastic range of benefits – FIS shares purchase program, private health insurance, well-being programs etc.
Privacy Statement
FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice.
Sourcing Model
Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company.
#pridepass",313114,FIS Global,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&cs=1_672fd086&cb=1716466237450&jobListingId=1009291408110&jrtk=5-yul1-0-1huilofmdk5pd800-a974b3215b6150c3,Pune,10000+ Employees,1968,Financial Services
1009291295682,Senior Angular Developer (In Sourcing for UK Company),"An exciting opportunity to join an established UK based company with 20% year on year growth rate.
A rapidly growing UK based software (SaaS) company dedicated to providing cutting-edge solutions for the logistics and transportation industry. With ongoing investment in new products, we offer the excitement and innovation of a start-up coupled with the stability and benefits of an established business.
Knowledge, Skills and Experience Required:
Able to communicate clearly and accurately on technical topics in English (verbal and written)
Can write performant, testable and maintainable Front-End code with 6+ years of commercial experience in Angular development.
Strong knowledge of TypeScript and JavaScript
Knowledge of best practices and patterns across the implementation, build, and deployment of Angular applications.
Extensive experience with Angular libraries and frameworks.
Understanding of RxJs library and the Observer/Observable pattern
Proficient understanding of web markup, including HTML5, CSS3 and SCSS
Experience with Material UI Fluent in TDD and familiar with BDD Knowledge of Git, JIRA, Confluence, Docker and using Jenkins
Solid experience of working with RESTful services in microservices oriented architectures
Thorough understanding of Computer Science fundamentals and software patterns
Nice to have:
Bootstrap
React
KeyCloak
Experience with AWS services such as AWS Amplify
Experience with Java.
Experience with Camunda BPMN
Job Types: Full-time, Permanent
Pay: ₹1,500,000.00 - ₹3,000,000.00 per year
Schedule:
Day shift
Monday to Friday
Morning shift
Ability to commute/relocate:
Kochi, Kerala: Reliably commute or planning to relocate before starting work (Preferred)
Education:
Bachelor's (Preferred)
Experience:
Angular: 6 years (Required)
Total: 7 years (Preferred)
Work Location: In person",0,Portrave Solutions Pvt Ltd,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_94980432&cb=1716466237451&jobListingId=1009291295682&jrtk=5-yul1-0-1huilofmdk5pd800-83aad4b86a23da8f,Cochin,NA,NA,NA
1009291298817,Senior JAVA Developer (In Sourcing for UK Company),"An exciting opportunity to join an established UK based company with 20% year on year growth rate.
A rapidly growing UK based software (SaaS) company dedicated to providing cutting-edge solutions for the logistics and transportation industry. With ongoing investment in new products, we offer the excitement and innovation of a start-up coupled with the stability and benefits of an established business.
Knowledge, Skills and Experience Required:
Able to communicate clearly and accurately on technical topics in English (verbal and written)
Can write performant, testable, and maintainable JAVA code with 6+ years of proven commercial JAVA experience.
Knowledge of best practice and patterns across the implementation, build and deployment of JAVA services.
Proven extensive experience of Java ecosystem and related technologies and frameworks. o Spring Boot, Spring libraries and frameworks. o Hibernate o Maven
Fluent in TDD and familiar with BDD
Knowledge of Git, JIRA, Confluence, Maven, Docker and using Jenkins
Solid experience of working with RESTful services in microservices oriented architectures
Solid knowledge of working within a cloud-based infrastructure, ideally AWS
Knowledge of NoSQL and relational database management systems, especially
PostgreSQL Experience of building services within event or stream-based systems using either SQS, Kafka or Pulsar, CQRS
Thorough understanding of Computer Science fundamentals and software patterns
Nice to have:
Experience with AWS Services such as Lambda, SQS, S3, Rekognition Face Liveness
Experience with Camunda BPMN
Job Types: Full-time, Permanent
Pay: ₹2,000,000.00 - ₹4,000,000.00 per year
Schedule:
Day shift
Evening shift
Monday to Friday
Morning shift
Tipe Lokasi:
In-person
Ability to commute/relocate:
Kochi, Kerala: Reliably commute or planning to relocate before starting work (Preferred)
Education:
Bachelor's (Preferred)
Experience:
Java: 6 years (Preferred)
Work Location: In person",0,Portrave Solutions Pvt Ltd,https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=0000018fa55c3e90a01ebd5cb9926802&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3131c76b&cb=1716466237451&jobListingId=1009291298817&jrtk=5-yul1-0-1huilofmdk5pd800-a58d5630e9d313c1,Cochin,NA,NA,NA
